Signature Algorithm,Test Round,Rate Limit,Delay,Packet Loss,Success,Handshake Duration [ms]
sphincssha2256ssimple,2,10000.0,25,15,1,807.333679
sphincssha2256ssimple,3,10000.0,25,15,1,992.662766
sphincssha2256ssimple,4,10000.0,25,15,1,1285.194529
sphincssha2256ssimple,5,10000.0,25,15,1,2982.912343
sphincssha2256ssimple,6,10000.0,25,15,1,640.381021
sphincssha2256ssimple,7,10000.0,25,15,1,10386.049340
sphincssha2256ssimple,8,10000.0,25,15,1,1028.599233
sphincssha2256ssimple,9,10000.0,25,15,1,1900.689665
sphincssha2256ssimple,10,10000.0,25,15,1,719.762608
sphincssha2256ssimple,11,10000.0,25,15,1,949.441439
sphincssha2256ssimple,12,10000.0,25,15,1,1036.005828
sphincssha2256ssimple,13,10000.0,25,15,1,1001.441575
sphincssha2256ssimple,14,10000.0,25,15,1,1072.551612
sphincssha2256ssimple,15,10000.0,25,15,1,1106.960416
sphincssha2256ssimple,16,10000.0,25,15,1,1256.510986
sphincssha2256ssimple,17,10000.0,25,15,1,3800.827458
sphincssha2256ssimple,18,10000.0,25,15,1,642.164891
sphincssha2256ssimple,19,10000.0,25,15,1,919.716775
sphincssha2256ssimple,20,10000.0,25,15,1,1213.262107
sphincssha2256ssimple,21,10000.0,25,15,1,2195.929066
sphincssha2256ssimple,22,10000.0,25,15,1,744.187095
sphincssha2256ssimple,23,10000.0,25,15,1,1353.230811
sphincssha2256ssimple,24,10000.0,25,15,1,904.000112
sphincssha2256ssimple,25,10000.0,25,15,1,1832.430693
sphincssha2256ssimple,26,10000.0,25,15,1,2160.534558
sphincssha2256ssimple,27,10000.0,25,15,1,610.112265
sphincssha2256ssimple,28,10000.0,25,15,1,4050.950483
sphincssha2256ssimple,29,10000.0,25,15,1,838.282768
sphincssha2256ssimple,30,10000.0,25,15,1,864.578636
sphincssha2256ssimple,31,10000.0,25,15,1,1663.294993
sphincssha2256ssimple,32,10000.0,25,15,1,1040.583350
sphincssha2256ssimple,33,10000.0,25,15,1,953.638346
sphincssha2256ssimple,34,10000.0,25,15,1,642.556646
sphincssha2256ssimple,35,10000.0,25,15,1,701.580860
sphincssha2256ssimple,36,10000.0,25,15,1,1088.426622
sphincssha2256ssimple,37,10000.0,25,15,1,662.595703
sphincssha2256ssimple,38,10000.0,25,15,1,2242.130953
sphincssha2256ssimple,39,10000.0,25,15,1,2914.790464
sphincssha2256ssimple,40,10000.0,25,15,1,1115.553450
sphincssha2256ssimple,41,10000.0,25,15,1,2415.522313
sphincssha2256ssimple,42,10000.0,25,15,1,1279.335975
sphincssha2256ssimple,43,10000.0,25,15,1,1944.552502
sphincssha2256ssimple,44,10000.0,25,15,1,2042.985588
sphincssha2256ssimple,45,10000.0,25,15,1,972.377804
sphincssha2256ssimple,46,10000.0,25,15,1,1832.411576
sphincssha2256ssimple,47,10000.0,25,15,1,744.559323
sphincssha2256ssimple,48,10000.0,25,15,1,977.174142
sphincssha2256ssimple,49,10000.0,25,15,1,1581.486510
sphincssha2256ssimple,50,10000.0,25,15,1,1466.752804
sphincssha2256ssimple,51,10000.0,25,15,1,1243.962441
sphincssha2256ssimple,52,10000.0,25,15,1,1486.047745
sphincssha2256ssimple,53,10000.0,25,15,1,807.822368
sphincssha2256ssimple,54,10000.0,25,15,1,963.213717
sphincssha2256ssimple,55,10000.0,25,15,1,1028.069086
sphincssha2256ssimple,56,10000.0,25,15,1,7454.431826
sphincssha2256ssimple,57,10000.0,25,15,1,1773.618189
sphincssha2256ssimple,58,10000.0,25,15,1,1136.956467
sphincssha2256ssimple,59,10000.0,25,15,1,1172.471801
sphincssha2256ssimple,60,10000.0,25,15,1,1011.659325
sphincssha2256ssimple,61,10000.0,25,15,1,2280.347167
sphincssha2256ssimple,62,10000.0,25,15,1,1128.183735
sphincssha2256ssimple,63,10000.0,25,15,1,2123.018312
sphincssha2256ssimple,64,10000.0,25,15,1,2686.960007
sphincssha2256ssimple,65,10000.0,25,15,1,1096.076623
sphincssha2256ssimple,66,10000.0,25,15,1,4897.692012
sphincssha2256ssimple,67,10000.0,25,15,1,811.730097
sphincssha2256ssimple,68,10000.0,25,15,1,2013.103520
sphincssha2256ssimple,69,10000.0,25,15,1,2038.411262
sphincssha2256ssimple,70,10000.0,25,15,1,3066.394644
sphincssha2256ssimple,71,10000.0,25,15,1,1298.996874
sphincssha2256ssimple,72,10000.0,25,15,1,1597.053563
sphincssha2256ssimple,73,10000.0,25,15,1,746.541053
sphincssha2256ssimple,74,10000.0,25,15,1,852.308194
sphincssha2256ssimple,75,10000.0,25,15,1,755.344938
sphincssha2256ssimple,76,10000.0,25,15,1,906.026432
sphincssha2256ssimple,77,10000.0,25,15,1,2049.889140
sphincssha2256ssimple,78,10000.0,25,15,1,846.991196
sphincssha2256ssimple,79,10000.0,25,15,1,2989.373684
sphincssha2256ssimple,80,10000.0,25,15,1,25633.878089
sphincssha2256ssimple,81,10000.0,25,15,1,703.510824
sphincssha2256ssimple,82,10000.0,25,15,1,3610.555107
sphincssha2256ssimple,83,10000.0,25,15,1,705.681701
sphincssha2256ssimple,84,10000.0,25,15,1,643.489566
sphincssha2256ssimple,85,10000.0,25,15,1,1665.371183
sphincssha2256ssimple,86,10000.0,25,15,1,1436.620471
sphincssha2256ssimple,87,10000.0,25,15,1,1453.184119
sphincssha2256ssimple,88,10000.0,25,15,1,1677.026949
sphincssha2256ssimple,89,10000.0,25,15,1,1857.154759
sphincssha2256ssimple,90,10000.0,25,15,1,1714.067953
sphincssha2256ssimple,91,10000.0,25,15,1,715.553586
sphincssha2256ssimple,92,10000.0,25,15,1,671.523685
sphincssha2256ssimple,93,10000.0,25,15,1,883.856944
sphincssha2256ssimple,94,10000.0,25,15,1,1035.026527
sphincssha2256ssimple,95,10000.0,25,15,1,809.608749
sphincssha2256ssimple,96,10000.0,25,15,1,2411.900983
sphincssha2256ssimple,97,10000.0,25,15,1,741.171795
sphincssha2256ssimple,98,10000.0,25,15,1,697.610945
sphincssha2256ssimple,99,10000.0,25,15,1,720.814872
sphincssha2256ssimple,100,10000.0,25,15,1,860.354533
sphincssha2256ssimple,1,10000.0,25,16,1,642.663632
sphincssha2256ssimple,2,10000.0,25,16,1,698.863169
sphincssha2256ssimple,3,10000.0,25,16,1,2769.251285
sphincssha2256ssimple,4,10000.0,25,16,1,2347.136911
sphincssha2256ssimple,5,10000.0,25,16,1,880.853773
sphincssha2256ssimple,6,10000.0,25,16,1,1272.271741
sphincssha2256ssimple,7,10000.0,25,16,1,1835.982558
sphincssha2256ssimple,8,10000.0,25,16,1,1140.388125
sphincssha2256ssimple,9,10000.0,25,16,1,1256.135771
sphincssha2256ssimple,10,10000.0,25,16,1,1899.149521
sphincssha2256ssimple,11,10000.0,25,16,1,1063.918194
sphincssha2256ssimple,12,10000.0,25,16,1,886.848006
sphincssha2256ssimple,13,10000.0,25,16,1,2621.233485
sphincssha2256ssimple,14,10000.0,25,16,1,1223.730122
sphincssha2256ssimple,15,10000.0,25,16,1,1161.674338
sphincssha2256ssimple,16,10000.0,25,16,1,1939.214461
sphincssha2256ssimple,17,10000.0,25,16,1,1450.659185
sphincssha2256ssimple,18,10000.0,25,16,1,1659.040978
sphincssha2256ssimple,19,10000.0,25,16,1,1765.324659
sphincssha2256ssimple,20,10000.0,25,16,1,641.195958
sphincssha2256ssimple,21,10000.0,25,16,1,749.937703
sphincssha2256ssimple,22,10000.0,25,16,1,778.173356
sphincssha2256ssimple,23,10000.0,25,16,1,1026.158137
sphincssha2256ssimple,24,10000.0,25,16,1,2833.041659
sphincssha2256ssimple,25,10000.0,25,16,1,695.176505
sphincssha2256ssimple,26,10000.0,25,16,1,1705.431726
sphincssha2256ssimple,27,10000.0,25,16,1,2353.142317
sphincssha2256ssimple,28,10000.0,25,16,1,1457.571165
sphincssha2256ssimple,29,10000.0,25,16,1,2360.024950
sphincssha2256ssimple,30,10000.0,25,16,1,827.573002
sphincssha2256ssimple,31,10000.0,25,16,1,1013.266497
sphincssha2256ssimple,32,10000.0,25,16,1,1485.107371
sphincssha2256ssimple,33,10000.0,25,16,1,757.948375
sphincssha2256ssimple,34,10000.0,25,16,1,715.670329
sphincssha2256ssimple,35,10000.0,25,16,1,1489.355193
sphincssha2256ssimple,36,10000.0,25,16,1,644.350403
sphincssha2256ssimple,37,10000.0,25,16,1,707.543537
sphincssha2256ssimple,38,10000.0,25,16,1,1011.310639
sphincssha2256ssimple,39,10000.0,25,16,1,2184.775940
sphincssha2256ssimple,40,10000.0,25,16,1,4189.440621
sphincssha2256ssimple,41,10000.0,25,16,1,817.325989
sphincssha2256ssimple,42,10000.0,25,16,1,696.414575
sphincssha2256ssimple,43,10000.0,25,16,1,909.170568
sphincssha2256ssimple,44,10000.0,25,16,1,807.652763
sphincssha2256ssimple,45,10000.0,25,16,1,758.868057
sphincssha2256ssimple,46,10000.0,25,16,1,4116.365216
sphincssha2256ssimple,47,10000.0,25,16,1,1010.711825
sphincssha2256ssimple,48,10000.0,25,16,1,3111.415447
sphincssha2256ssimple,49,10000.0,25,16,1,1011.563212
sphincssha2256ssimple,50,10000.0,25,16,1,2391.525973
sphincssha2256ssimple,51,10000.0,25,16,1,1753.888850
sphincssha2256ssimple,52,10000.0,25,16,1,3814.779931
sphincssha2256ssimple,53,10000.0,25,16,1,2382.753604
sphincssha2256ssimple,54,10000.0,25,16,1,2071.224236
sphincssha2256ssimple,55,10000.0,25,16,1,1327.458424
sphincssha2256ssimple,56,10000.0,25,16,1,2364.921014
sphincssha2256ssimple,57,10000.0,25,16,1,1301.581530
sphincssha2256ssimple,58,10000.0,25,16,1,1027.899498
sphincssha2256ssimple,59,10000.0,25,16,1,1787.381129
sphincssha2256ssimple,60,10000.0,25,16,1,1158.063421
sphincssha2256ssimple,61,10000.0,25,16,1,984.444480
sphincssha2256ssimple,62,10000.0,25,16,1,1057.309454
sphincssha2256ssimple,63,10000.0,25,16,1,1248.989956
sphincssha2256ssimple,64,10000.0,25,16,1,2132.082698
sphincssha2256ssimple,65,10000.0,25,16,1,2228.078204
sphincssha2256ssimple,66,10000.0,25,16,1,1058.568432
sphincssha2256ssimple,67,10000.0,25,16,1,1087.527414
sphincssha2256ssimple,68,10000.0,25,16,1,702.065481
sphincssha2256ssimple,69,10000.0,25,16,1,649.442186
sphincssha2256ssimple,70,10000.0,25,16,1,741.770767
sphincssha2256ssimple,71,10000.0,25,16,1,1112.553299
sphincssha2256ssimple,72,10000.0,25,16,1,5094.232683
sphincssha2256ssimple,73,10000.0,25,16,1,1111.743843
sphincssha2256ssimple,74,10000.0,25,16,1,725.971996
sphincssha2256ssimple,75,10000.0,25,16,1,8472.017095
sphincssha2256ssimple,76,10000.0,25,16,1,664.799833
sphincssha2256ssimple,77,10000.0,25,16,1,1075.913337
sphincssha2256ssimple,78,10000.0,25,16,1,1447.045769
sphincssha2256ssimple,79,10000.0,25,16,1,5867.556727
sphincssha2256ssimple,80,10000.0,25,16,1,1016.956040
sphincssha2256ssimple,81,10000.0,25,16,1,3753.946141
sphincssha2256ssimple,82,10000.0,25,16,1,3675.811444
sphincssha2256ssimple,83,10000.0,25,16,1,1964.923938
sphincssha2256ssimple,84,10000.0,25,16,1,641.751547
sphincssha2256ssimple,85,10000.0,25,16,1,4295.572474
sphincssha2256ssimple,86,10000.0,25,16,1,4367.754601
sphincssha2256ssimple,87,10000.0,25,16,1,642.513919
sphincssha2256ssimple,88,10000.0,25,16,1,901.024994
sphincssha2256ssimple,89,10000.0,25,16,1,921.627175
sphincssha2256ssimple,90,10000.0,25,16,1,2383.245415
sphincssha2256ssimple,91,10000.0,25,16,1,2014.874062
sphincssha2256ssimple,92,10000.0,25,16,1,1027.311142
sphincssha2256ssimple,93,10000.0,25,16,1,1834.651790
sphincssha2256ssimple,94,10000.0,25,16,1,724.105773
sphincssha2256ssimple,95,10000.0,25,16,1,2050.311280
sphincssha2256ssimple,96,10000.0,25,16,1,1715.808277
sphincssha2256ssimple,97,10000.0,25,16,1,1838.961231
sphincssha2256ssimple,98,10000.0,25,16,1,1704.459458
sphincssha2256ssimple,99,10000.0,25,16,1,1060.765237
sphincssha2256ssimple,100,10000.0,25,16,1,1185.681397
sphincssha2256ssimple,1,10000.0,25,17,1,2239.227508
sphincssha2256ssimple,2,10000.0,25,17,1,1160.731349
sphincssha2256ssimple,3,10000.0,25,17,1,1510.559017
sphincssha2256ssimple,4,10000.0,25,17,1,682.248286
sphincssha2256ssimple,5,10000.0,25,17,1,1723.231719
sphincssha2256ssimple,6,10000.0,25,17,1,1404.434402
sphincssha2256ssimple,7,10000.0,25,17,1,1778.092953
sphincssha2256ssimple,8,10000.0,25,17,1,719.659156
sphincssha2256ssimple,9,10000.0,25,17,1,685.262047
sphincssha2256ssimple,10,10000.0,25,17,1,637.891695
sphincssha2256ssimple,11,10000.0,25,17,1,720.167836
sphincssha2256ssimple,12,10000.0,25,17,1,755.046786
sphincssha2256ssimple,13,10000.0,25,17,1,1687.613773
sphincssha2256ssimple,14,10000.0,25,17,1,1845.380570
sphincssha2256ssimple,15,10000.0,25,17,1,2823.378595
sphincssha2256ssimple,16,10000.0,25,17,1,3381.880617
sphincssha2256ssimple,17,10000.0,25,17,1,6887.381135
sphincssha2256ssimple,18,10000.0,25,17,1,3880.226227
sphincssha2256ssimple,19,10000.0,25,17,1,1800.134964
sphincssha2256ssimple,20,10000.0,25,17,1,2985.575132
sphincssha2256ssimple,21,10000.0,25,17,1,696.364489
sphincssha2256ssimple,22,10000.0,25,17,1,652.629175
sphincssha2256ssimple,23,10000.0,25,17,1,2973.012764
sphincssha2256ssimple,24,10000.0,25,17,1,1804.265853
sphincssha2256ssimple,25,10000.0,25,17,1,1720.720944
sphincssha2256ssimple,26,10000.0,25,17,1,806.180383
sphincssha2256ssimple,27,10000.0,25,17,1,2312.750373
sphincssha2256ssimple,28,10000.0,25,17,1,1904.503477
sphincssha2256ssimple,29,10000.0,25,17,1,5357.830044
sphincssha2256ssimple,30,10000.0,25,17,1,770.710315
sphincssha2256ssimple,31,10000.0,25,17,1,775.902372
sphincssha2256ssimple,32,10000.0,25,17,1,2202.803421
sphincssha2256ssimple,33,10000.0,25,17,1,650.952920
sphincssha2256ssimple,34,10000.0,25,17,1,674.930728
sphincssha2256ssimple,35,10000.0,25,17,1,928.232788
sphincssha2256ssimple,36,10000.0,25,17,1,3158.064240
sphincssha2256ssimple,37,10000.0,25,17,1,3035.705594
sphincssha2256ssimple,38,10000.0,25,17,1,8167.070124
sphincssha2256ssimple,39,10000.0,25,17,1,1389.555619
sphincssha2256ssimple,40,10000.0,25,17,1,986.705987
sphincssha2256ssimple,41,10000.0,25,17,1,1787.567494
sphincssha2256ssimple,42,10000.0,25,17,1,1087.271997
sphincssha2256ssimple,43,10000.0,25,17,1,896.397627
sphincssha2256ssimple,44,10000.0,25,17,1,1023.448378
sphincssha2256ssimple,45,10000.0,25,17,1,3199.727555
sphincssha2256ssimple,46,10000.0,25,17,1,1184.502155
sphincssha2256ssimple,47,10000.0,25,17,1,931.453531
sphincssha2256ssimple,48,10000.0,25,17,1,1793.323568
sphincssha2256ssimple,49,10000.0,25,17,1,965.176936
sphincssha2256ssimple,50,10000.0,25,17,1,695.418234
sphincssha2256ssimple,51,10000.0,25,17,1,880.400136
sphincssha2256ssimple,52,10000.0,25,17,1,1307.007391
sphincssha2256ssimple,53,10000.0,25,17,1,796.219442
sphincssha2256ssimple,54,10000.0,25,17,1,1129.255143
sphincssha2256ssimple,55,10000.0,25,17,1,908.749299
sphincssha2256ssimple,56,10000.0,25,17,1,641.225519
sphincssha2256ssimple,57,10000.0,25,17,1,695.348139
sphincssha2256ssimple,58,10000.0,25,17,1,4398.157816
sphincssha2256ssimple,59,10000.0,25,17,1,1035.137401
sphincssha2256ssimple,60,10000.0,25,17,1,2097.223657
sphincssha2256ssimple,61,10000.0,25,17,1,961.603841
sphincssha2256ssimple,62,10000.0,25,17,1,1125.470587
sphincssha2256ssimple,63,10000.0,25,17,1,2372.602945
sphincssha2256ssimple,64,10000.0,25,17,1,1985.330920
sphincssha2256ssimple,65,10000.0,25,17,1,795.683792
sphincssha2256ssimple,66,10000.0,25,17,1,2143.933501
sphincssha2256ssimple,67,10000.0,25,17,1,1033.089564
sphincssha2256ssimple,68,10000.0,25,17,1,1468.310620
sphincssha2256ssimple,69,10000.0,25,17,1,1180.636610
sphincssha2256ssimple,70,10000.0,25,17,1,8628.690871
sphincssha2256ssimple,71,10000.0,25,17,1,774.919506
sphincssha2256ssimple,72,10000.0,25,17,1,727.873107
sphincssha2256ssimple,73,10000.0,25,17,1,1886.045199
sphincssha2256ssimple,74,10000.0,25,17,1,905.980769
sphincssha2256ssimple,75,10000.0,25,17,1,953.056195
sphincssha2256ssimple,76,10000.0,25,17,1,2830.186285
sphincssha2256ssimple,77,10000.0,25,17,1,1958.085999
sphincssha2256ssimple,78,10000.0,25,17,1,3081.701481
sphincssha2256ssimple,79,10000.0,25,17,1,933.283279
sphincssha2256ssimple,80,10000.0,25,17,1,861.709841
sphincssha2256ssimple,81,10000.0,25,17,1,753.955794
sphincssha2256ssimple,82,10000.0,25,17,1,694.382876
sphincssha2256ssimple,83,10000.0,25,17,1,773.767001
sphincssha2256ssimple,84,10000.0,25,17,1,1713.084087
sphincssha2256ssimple,85,10000.0,25,17,1,1719.867204
sphincssha2256ssimple,86,10000.0,25,17,1,727.313687
sphincssha2256ssimple,87,10000.0,25,17,1,1545.785325
sphincssha2256ssimple,88,10000.0,25,17,1,1373.987965
sphincssha2256ssimple,89,10000.0,25,17,1,756.902762
sphincssha2256ssimple,90,10000.0,25,17,1,5337.155130
sphincssha2256ssimple,91,10000.0,25,17,1,753.885505
sphincssha2256ssimple,92,10000.0,25,17,1,24639.705509
sphincssha2256ssimple,93,10000.0,25,17,1,3138.991949
sphincssha2256ssimple,94,10000.0,25,17,1,1009.234580
sphincssha2256ssimple,95,10000.0,25,17,1,3166.673747
sphincssha2256ssimple,96,10000.0,25,17,1,4729.232268
sphincssha2256ssimple,97,10000.0,25,17,1,772.189384
sphincssha2256ssimple,98,10000.0,25,17,1,1028.814503
sphincssha2256ssimple,99,10000.0,25,17,1,695.391131
sphincssha2256ssimple,100,10000.0,25,17,1,1810.046904
sphincssha2256ssimple,1,10000.0,25,18,1,1877.638423
sphincssha2256ssimple,2,10000.0,25,18,1,656.905682
sphincssha2256ssimple,3,10000.0,25,18,1,1962.886467
sphincssha2256ssimple,4,10000.0,25,18,1,694.146106
sphincssha2256ssimple,5,10000.0,25,18,1,831.325551
sphincssha2256ssimple,6,10000.0,25,18,1,3572.228862
sphincssha2256ssimple,7,10000.0,25,18,1,1867.952671
sphincssha2256ssimple,8,10000.0,25,18,1,1355.434465
sphincssha2256ssimple,9,10000.0,25,18,1,1189.258442
sphincssha2256ssimple,10,10000.0,25,18,1,1013.067682
sphincssha2256ssimple,11,10000.0,25,18,1,756.067984
sphincssha2256ssimple,12,10000.0,25,18,1,1232.219993
sphincssha2256ssimple,13,10000.0,25,18,1,2013.611007
sphincssha2256ssimple,14,10000.0,25,18,1,1340.104552
sphincssha2256ssimple,15,10000.0,25,18,1,866.109762
sphincssha2256ssimple,16,10000.0,25,18,1,1107.962139
sphincssha2256ssimple,17,10000.0,25,18,1,771.885120
sphincssha2256ssimple,18,10000.0,25,18,1,1210.566024
sphincssha2256ssimple,19,10000.0,25,18,1,1106.058168
sphincssha2256ssimple,20,10000.0,25,18,1,7702.348964
sphincssha2256ssimple,21,10000.0,25,18,1,980.269445
sphincssha2256ssimple,22,10000.0,25,18,1,825.334061
sphincssha2256ssimple,23,10000.0,25,18,1,1202.715052
sphincssha2256ssimple,24,10000.0,25,18,1,2079.600523
sphincssha2256ssimple,25,10000.0,25,18,1,2434.648019
sphincssha2256ssimple,26,10000.0,25,18,1,2436.644863
sphincssha2256ssimple,27,10000.0,25,18,1,1917.142024
sphincssha2256ssimple,28,10000.0,25,18,1,1337.295268
sphincssha2256ssimple,29,10000.0,25,18,1,1409.343896
sphincssha2256ssimple,30,10000.0,25,18,1,2876.161148
sphincssha2256ssimple,31,10000.0,25,18,1,2141.733211
sphincssha2256ssimple,32,10000.0,25,18,1,906.115112
sphincssha2256ssimple,33,10000.0,25,18,1,1507.336308
sphincssha2256ssimple,34,10000.0,25,18,1,746.950742
sphincssha2256ssimple,35,10000.0,25,18,1,4582.614854
sphincssha2256ssimple,36,10000.0,25,18,1,703.904861
sphincssha2256ssimple,37,10000.0,25,18,1,1016.951442
sphincssha2256ssimple,38,10000.0,25,18,1,1957.964265
sphincssha2256ssimple,39,10000.0,25,18,1,1661.518074
sphincssha2256ssimple,40,10000.0,25,18,1,1018.030595
sphincssha2256ssimple,41,10000.0,25,18,1,802.605706
sphincssha2256ssimple,42,10000.0,25,18,1,884.419634
sphincssha2256ssimple,43,10000.0,25,18,1,4254.770052
sphincssha2256ssimple,44,10000.0,25,18,1,2725.029822
sphincssha2256ssimple,45,10000.0,25,18,1,693.274560
sphincssha2256ssimple,46,10000.0,25,18,1,882.917302
sphincssha2256ssimple,47,10000.0,25,18,1,1542.689181
sphincssha2256ssimple,48,10000.0,25,18,1,695.169701
sphincssha2256ssimple,49,10000.0,25,18,1,1034.588856
sphincssha2256ssimple,50,10000.0,25,18,1,1614.823553
sphincssha2256ssimple,51,10000.0,25,18,1,4411.968845
sphincssha2256ssimple,52,10000.0,25,18,1,1033.201230
sphincssha2256ssimple,53,10000.0,25,18,1,2627.287022
sphincssha2256ssimple,54,10000.0,25,18,1,2262.404894
sphincssha2256ssimple,55,10000.0,25,18,1,3164.890489
sphincssha2256ssimple,56,10000.0,25,18,1,983.495288
sphincssha2256ssimple,57,10000.0,25,18,1,1471.896279
sphincssha2256ssimple,58,10000.0,25,18,1,704.193618
sphincssha2256ssimple,59,10000.0,25,18,1,7812.212928
sphincssha2256ssimple,60,10000.0,25,18,1,768.549824
sphincssha2256ssimple,61,10000.0,25,18,1,1096.518245
sphincssha2256ssimple,62,10000.0,25,18,1,855.483142
sphincssha2256ssimple,63,10000.0,25,18,1,4226.464278
sphincssha2256ssimple,64,10000.0,25,18,1,8782.806693
sphincssha2256ssimple,65,10000.0,25,18,1,3809.720403
sphincssha2256ssimple,66,10000.0,25,18,1,2187.885960
sphincssha2256ssimple,67,10000.0,25,18,1,5358.045236
sphincssha2256ssimple,68,10000.0,25,18,1,2688.333512
sphincssha2256ssimple,69,10000.0,25,18,1,1594.725760
sphincssha2256ssimple,70,10000.0,25,18,1,2368.969727
sphincssha2256ssimple,71,10000.0,25,18,1,1969.151372
sphincssha2256ssimple,72,10000.0,25,18,1,743.684176
sphincssha2256ssimple,73,10000.0,25,18,1,1608.817774
sphincssha2256ssimple,74,10000.0,25,18,1,2781.435824
sphincssha2256ssimple,75,10000.0,25,18,1,864.114833
sphincssha2256ssimple,76,10000.0,25,18,1,2940.590731
sphincssha2256ssimple,77,10000.0,25,18,1,10670.756181
sphincssha2256ssimple,78,10000.0,25,18,1,826.295361
sphincssha2256ssimple,79,10000.0,25,18,1,7611.539410
sphincssha2256ssimple,80,10000.0,25,18,1,672.113596
sphincssha2256ssimple,81,10000.0,25,18,1,1511.333568
sphincssha2256ssimple,82,10000.0,25,18,1,1827.819531
sphincssha2256ssimple,83,10000.0,25,18,1,1931.116981
sphincssha2256ssimple,84,10000.0,25,18,1,3695.220814
sphincssha2256ssimple,85,10000.0,25,18,1,1674.883542
sphincssha2256ssimple,86,10000.0,25,18,1,1418.685905
sphincssha2256ssimple,87,10000.0,25,18,1,998.436428
sphincssha2256ssimple,88,10000.0,25,18,1,850.950684
sphincssha2256ssimple,89,10000.0,25,18,1,1769.469408
sphincssha2256ssimple,90,10000.0,25,18,1,4554.844672
sphincssha2256ssimple,91,10000.0,25,18,1,675.753467
sphincssha2256ssimple,92,10000.0,25,18,1,798.184145
sphincssha2256ssimple,93,10000.0,25,18,1,933.509554
sphincssha2256ssimple,94,10000.0,25,18,1,741.008802
sphincssha2256ssimple,95,10000.0,25,18,1,1785.435368
sphincssha2256ssimple,96,10000.0,25,18,1,1996.560200
sphincssha2256ssimple,97,10000.0,25,18,1,1032.916876
sphincssha2256ssimple,98,10000.0,25,18,1,1887.886818
sphincssha2256ssimple,99,10000.0,25,18,1,2673.515764
sphincssha2256ssimple,100,10000.0,25,18,1,807.934555
sphincssha2256ssimple,1,10000.0,25,19,1,754.107735
sphincssha2256ssimple,2,10000.0,25,19,1,1858.668702
sphincssha2256ssimple,3,10000.0,25,19,1,1550.975580
sphincssha2256ssimple,4,10000.0,25,19,1,1926.969133
sphincssha2256ssimple,5,10000.0,25,19,1,1722.137886
sphincssha2256ssimple,6,10000.0,25,19,1,5088.034714
sphincssha2256ssimple,7,10000.0,25,19,1,656.746812
sphincssha2256ssimple,8,10000.0,25,19,1,1894.133476
sphincssha2256ssimple,9,10000.0,25,19,1,958.435813
sphincssha2256ssimple,10,10000.0,25,19,1,3810.759753
sphincssha2256ssimple,11,10000.0,25,19,1,805.310195
sphincssha2256ssimple,12,10000.0,25,19,1,2218.791206
sphincssha2256ssimple,13,10000.0,25,19,1,5484.904741
sphincssha2256ssimple,14,10000.0,25,19,1,1032.133901
sphincssha2256ssimple,15,10000.0,25,19,1,4858.281475
sphincssha2256ssimple,16,10000.0,25,19,1,710.116083
sphincssha2256ssimple,17,10000.0,25,19,1,895.814224
sphincssha2256ssimple,18,10000.0,25,19,1,2510.715171
sphincssha2256ssimple,19,10000.0,25,19,1,1723.589804
sphincssha2256ssimple,20,10000.0,25,19,1,4746.294396
sphincssha2256ssimple,21,10000.0,25,19,1,1057.121834
sphincssha2256ssimple,22,10000.0,25,19,1,719.748201
sphincssha2256ssimple,23,10000.0,25,19,1,11508.536465
sphincssha2256ssimple,24,10000.0,25,19,1,4716.032666
sphincssha2256ssimple,25,10000.0,25,19,1,13006.561745
sphincssha2256ssimple,26,10000.0,25,19,1,694.453854
sphincssha2256ssimple,27,10000.0,25,19,1,4115.158084
sphincssha2256ssimple,28,10000.0,25,19,1,3890.973967
sphincssha2256ssimple,29,10000.0,25,19,1,1671.794272
sphincssha2256ssimple,30,10000.0,25,19,1,5388.992352
sphincssha2256ssimple,31,10000.0,25,19,1,797.104018
sphincssha2256ssimple,32,10000.0,25,19,1,1763.790619
sphincssha2256ssimple,33,10000.0,25,19,1,1575.699983
sphincssha2256ssimple,34,10000.0,25,19,1,2307.553821
sphincssha2256ssimple,35,10000.0,25,19,1,2171.852624
sphincssha2256ssimple,36,10000.0,25,19,1,3647.522694
sphincssha2256ssimple,37,10000.0,25,19,1,1329.262565
sphincssha2256ssimple,38,10000.0,25,19,1,1753.433950
sphincssha2256ssimple,39,10000.0,25,19,1,897.771811
sphincssha2256ssimple,40,10000.0,25,19,1,1081.939130
sphincssha2256ssimple,41,10000.0,25,19,1,1600.906813
sphincssha2256ssimple,42,10000.0,25,19,1,1317.018885
sphincssha2256ssimple,43,10000.0,25,19,1,982.678969
sphincssha2256ssimple,44,10000.0,25,19,1,730.448540
sphincssha2256ssimple,45,10000.0,25,19,1,694.603343
sphincssha2256ssimple,46,10000.0,25,19,1,2377.829625
sphincssha2256ssimple,47,10000.0,25,19,1,753.081525
sphincssha2256ssimple,48,10000.0,25,19,1,2157.174021
sphincssha2256ssimple,49,10000.0,25,19,1,1706.188823
sphincssha2256ssimple,50,10000.0,25,19,1,1666.883232
sphincssha2256ssimple,51,10000.0,25,19,1,1260.830643
sphincssha2256ssimple,52,10000.0,25,19,1,857.257389
sphincssha2256ssimple,53,10000.0,25,19,1,1128.275660
sphincssha2256ssimple,54,10000.0,25,19,1,1468.914294
sphincssha2256ssimple,55,10000.0,25,19,1,4222.698421
sphincssha2256ssimple,56,10000.0,25,19,1,1851.091819
